location|203659761|35.1667519|-89.9991565
location|203954674|35.1579369|-89.9795485
location|203954679|35.1586969|-89.9831625
location|203954682|35.1597998|-89.9911249
location|203744894|35.1570199|-89.9968575
location|203690474|35.1654639|-89.9978235
location|203954691|35.1602699|-90.0032905
location|203954695|35.1583479|-90.0102095
location|203954697|35.1582529|-90.0105725
location|459094539|35.1583363|-90.0192095
location|203954703|35.1585619|-90.0175885
location|203954708|35.1585769|-90.0177445
location|203954713|35.1585769|-90.0179365
location|203954717|35.1585489|-90.0181285
location|2528500264|35.1567914|-90.0001694
location|203912967|35.1620679|-89.9871535
location|2528500269|35.1570681|-89.9991051
location|2528500272|35.1571516|-89.9987686
location|2528500275|35.1578166|-89.9967337
location|459070019|35.1542721|-90.0206621
location|203659714|35.1573439|-89.9990395
location|203844255|35.1579689|-89.9726465
location|203954642|35.1658059|-89.9514345
location|424696586|35.1662272|-89.9908310
location|203651863|35.1427069|-90.0009425
location|203651865|35.1425499|-89.9989335
location|203877152|35.1541883|-90.0177443
location|761690915|35.1588053|-89.9911419
location|203877161|35.1537316|-90.0132061
location|203877164|35.1536513|-90.0126575
location|203877176|35.1533449|-90.0113919
location|424696634|35.1596455|-89.9910648
location|203877179|35.1533060|-90.0109144
location|203877183|35.1536723|-90.0083111
location|203877186|35.1536354|-90.0074291
location|203877187|35.1532729|-90.0038138
location|203877193|35.1521024|-89.9921231
location|203877198|35.1516564|-89.9872401
location|203877202|35.1515254|-89.9859631
location|203848846|35.1564759|-90.0014615
location|203690470|35.1648789|-89.9973645
location|203942771|35.1597909|-89.9638455
location|203660170|35.1584199|-90.0158355
location|203889582|35.1611009|-89.9598145
location|203792374|35.1555659|-90.0027815
location|203865052|35.1587429|-89.9684275
location|203758597|35.1696629|-89.9463965
location|203873300|35.1512114|-89.9826881
location|203744912|35.1657629|-89.9955335
location|203954699|35.1583599|-90.0150455
location|203848835|35.1506809|-90.0023075
location|203848840|35.1530740|-90.0019791
location|203848843|35.1554449|-90.0016125
location|203848848|35.1566919|-90.0014475
location|203848851|35.1609609|-90.0008845
location|203912951|35.1612049|-89.9883555
location|203848885|35.1687455|-90.0003030
location|203848889|35.1665469|-90.0003605
location|203848891|35.1609079|-90.0010655
location|203734331|35.1545119|-90.0035925
location|203734335|35.1543239|-90.0017625
location|204000668|35.1603609|-89.9912595
location|204000675|35.1606979|-89.9912065
location|203744927|35.1674579|-89.9957095
location|204000748|35.1594560|-89.9910477
location|203664916|35.1589479|-90.0080405
location|203734570|35.1579403|-89.9764307
location|203664946|35.1525239|-90.0090515
location|203664948|35.1536188|-90.0089138
location|203744930|35.1679169|-89.9956825
location|203664954|35.1548689|-90.0087255
location|203664971|35.1589139|-90.0082055
location|203804246|35.1581589|-90.0117265
location|203865781|35.1579473|-89.9759844
location|203689708|35.1600759|-89.9626685
location|203902739|35.1683059|-89.9483725
location|203874076|35.1579619|-89.9979045
location|203874082|35.1579249|-89.9972725
location|203874090|35.1579509|-89.9968855
location|203804459|35.1520059|-90.0039265
location|203804462|35.1518329|-90.0021325
location|203874098|35.1581719|-90.0110175
location|203874118|35.1565359|-89.9914685
location|1782962455|35.1514406|-89.9870941
location|203734339|35.1538489|-89.9972935
location|203632566|35.1640909|-89.9958065
location|203769494|35.1614899|-90.0009645
location|203792379|35.1561759|-90.0026625
location|203792383|35.1568759|-90.0025615
road|203708027|203954679|45|Jackson Avenue
road|203928277|203954671|45|Jackson Avenue
road|203954708|203954713|45|Jackson Avenue
road|203792383|203792386|25|North Belvedere Boulevard
road|203744900|2528500275|35|North McLean Boulevard
road|203954703|203954708|45|Jackson Avenue
road|203848007|203848011|25|North Auburndale Street
road|203954622|203954626|45|Jackson Avenue
road|203744906|203744908|35|North McLean Boulevard
road|203612770|203633728|25|Oakmont Place
road|203707584|203744875|35|North McLean Boulevard
road|203801014|203916050|45|Jackson Avenue
road|203748917|203788613|25|Tutwiler Avenue
road|203848843|203848846|25|North Evergreen Street
road|203660170|203954699|45|Jackson Avenue
road|203792386|203848891|45|Jackson Avenue
road|203670568|203690459|25|North Idlewild Street
road|203659739|203659741|25|Hawthorne Street
road|203874737|203874738|25|Tutwiler Avenue
road|203785561|203785562|25|Mignon Avenue
road|203848840|203877187|55|North Parkway
road|1782962550|1782970695|55|North Parkway
road|203660170|203851435|45|Jackson Avenue
road|1782962505|1782962529|55|North Parkway
road|203659698|203659705|25|Hawthorne Street
road|1782962526|1782962550|55|North Parkway
road|203785192|203785569|25|Mignon Avenue
road|203659736|203659739|25|Hawthorne Street
road|203690428|2528500272|25|NoName
road|203659730|203690459|45|Jackson Avenue
road|203744904|203744906|35|North McLean Boulevard
road|203664916|203664971|45|Jackson Avenue
road|203877164|203877176|55|North Parkway
road|203659684|203659685|25|Hawthorne Street
road|203690428|2528500275|25|NoName
road|203865052|203954670|45|Jackson Avenue
road|203651159|203954682|45|Jackson Avenue
road|203633721|203912933|25|Hallwood Drive
road|203848007|203848843|25|Tutwiler Avenue
road|203757247|1875473566|45|Jackson Avenue
road|203877155|424703121|55|North Parkway
road|203708078|203954679|45|Jackson Avenue
road|203659682|203659684|25|Hawthorne Street
